manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,review,rating,rating_category,B,S,S*,C,V,L,Sa,Cluster
Damson,U.K.,2018,Blend,"Angel Bar, Nicaragua, Madagascar",65.0,4.0,"sweet, vinegar",2.5,Disappointing,1,1,1,1,0,1,0,1
Dancing Lion,U.S.A.,2021,Puerto Rico,"Puerto Rico, collab w/ USDA (Juan Echevarria)",68.0,4.0,"harsh woody/green, cocoa base",2.5,Disappointing,1,1,1,1,0,1,0,1
Dancing Lion,U.S.A.,2021,India,Anamalai,72.0,4.0,"fresh fruit, sour cherry, roasty",3.0,Recommended,1,1,1,1,0,1,0,1
Dancing Lion,U.S.A.,2021,Peru,"Ucayali, collab w/ USAID & Alanzo Cacao",72.0,4.0,"raisiny, slight anise, roasty",3.5,Highly Recommended,1,1,1,1,0,1,0,1
Dandelion,U.S.A.,2012,Costa Rica,Upala,70.0,2.0,"dried fruit, tannic",3.0,Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2012,Colombia,Colombian,70.0,2.0,"grassy, green, candy spice",3.25,Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2012,Dominican Republic,"Elvesia, 2011",70.0,2.0,"spicy, fudgey",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2013,Venezuela,"Cumboto, farmer Jose Lugo, batch 1",70.0,2.0,"acidic, sour, cocoa",2.75,Disappointing,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2013,Venezuela,"Patanemo, batch 3",70.0,2.0,"licorice, sour, rich cocoa",3.25,Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2013,Venezuela,"Mantuano, 2012, batch 1",70.0,2.0,"roasty, oreo shell, coffee",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2013,Papua New Guinea,"Papua New Guinea, batch 1",70.0,2.0,"mild smoke, raspberry,cocoa",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2014,Liberia,Buto,70.0,2.0,"roasty, spicy, nutty",2.75,Disappointing,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2014,Belize,Maya Mountain,70.0,2.0,"heavy roast, blackberry",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2014,Ecuador,"Camino Verde P., Balao, Guayas, 2013",70.0,2.0,"gummy, nutty, bourbon",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2014,Dominican Republic,"San Francisco de Macoris, Cibao region",70.0,2.0,"cherry, rich choco",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2015,Belize,"Maya Mtn., Break Bar- Snark",70.0,2.0,"intense, roasty, coffee, raisin",3.0,Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2016,Dominican Republic,"Zorzal Reserva, 2015 H., Kerchner",70.0,2.0,"cherry, rich choco",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2017,Costa Rica,"Hacienda Azul, 2016 Harvest",70.0,2.0,"cocoa, sour, toffee, earthy",3.0,Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2018,Sierra Leone,"Gola Rainforest, 2017 harvest",70.0,2.0,"vegetal, high astringency",3.0,Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2018,Honduras,"WAMPU, La Mosquitia, 2017 harvest",70.0,2.0,"nutty, moderate acidity",3.25,Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2018,India,"Anamalai, 2017 harvest",70.0,2.0,"ripe orange, citrus",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2019,Vietnam,"Ben Tre, 2018 Harvest",70.0,2.0,"green apple, sticky",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2021,Guatemala,"Cahabon, Cacao Verapaz, ADIOESMAC, batch 1",70.0,2.0,"pungent, woody, choco pudding",2.75,Disappointing,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2021,India,"Anamalai, 2018 H., batch 1",70.0,2.0,"pungent, sour, tart, intense",2.75,Disappointing,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2021,Peru,"Piura Blanco, 2015 h.,Norandino Coop, batch 1",70.0,2.0,"grape, pungent",3.25,Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2021,India,"Anamalai, 2019 H., batch 1, nutmeg fermentation",70.0,2.0,"orange soda, sour",3.25,Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2021,Tanzania,"Kokoa Kamili, 2017 h., batch 2",70.0,2.0,"dairy, honey, cocoa",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2021,Dominican Republic,"Zorzal Estate, 2016 h., batch 1",70.0,2.0,"faint fruit, basic fudgey",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dandelion,U.S.A.,2021,Brazil,"Vale Potumuju, 2019 h., batch 1",70.0,2.0,distinct choco and graham,4.0,Outstanding,1,1,1,0,0,0,0,0
Dandelion (aka Brower Ave),U.S.A.,2011,Dominican Republic,Dominican Republic,70.0,2.0,"grassy, fruity, brownie",3.25,Recommended,1,1,1,0,0,0,0,0
Dandelion (aka Brower Ave),U.S.A.,2011,Madagascar,Madagascar,70.0,2.0,"brownie, red berry",3.25,Recommended,1,1,1,0,0,0,0,0
Dandelion (aka Brower Ave),U.S.A.,2011,Tanzania,Tanzania,70.0,2.0,cocoa flavor dominates,3.25,Recommended,1,1,1,0,0,0,0,0
Dandelion (Japan),U.S.A.,2021,Dominican Republic,"Zorzal Estate, 2017 h.",70.0,2.0,"light caramel, sl. dry, earthy",3.0,Recommended,1,1,1,0,0,0,0,0
Danta,Guatemala,2009,Guatemala,Las Acacias E.,75.0,4.0,"dark woody, plum, astringent",3.0,Recommended,1,1,1,1,1,0,0,1
Danta,Guatemala,2009,Guatemala,Las Acacias E.,60.0,4.0,"wood, holiday spice, soap",3.25,Recommended,1,1,1,1,1,0,0,1
Danta,Guatemala,2011,Guatemala,Los Ujuxtes,60.0,4.0,"oily, dried fruit, vanilla",3.5,Highly Recommended,1,1,1,1,1,0,0,1
Danta,Guatemala,2012,Venezuela,Chuao,75.0,4.0,"gummy, fatty, caramel",3.0,Recommended,1,1,1,1,1,0,0,1
Danta,Guatemala,2012,Guatemala,"Oscuro, Finca Chimelb",70.0,2.0,"nutty, ashey, spicy pepper",3.25,Recommended,1,1,1,0,0,0,0,0
Danta,Guatemala,2012,Guatemala,Los Ujuxtes,70.0,2.0,spicy,3.75,Highly Recommended,1,1,1,0,0,0,0,0
Danta,Guatemala,2012,Madagascar,Sambirano,70.0,2.0,"oily, toffee, hints of fruit",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Danta,Guatemala,2012,Guatemala,Las Acacias E.,70.0,2.0,"sweet spice, floral",4.0,Outstanding,1,1,1,0,0,0,0,0
Danta,Guatemala,2014,Guatemala,Los Ujuxtes,82.0,4.0,"fatty, sunflower, peanutbutter",3.25,Recommended,1,1,1,1,1,0,0,2
DAR,U.S.A.,2016,Venezuela,"Venezuela, batch 122",72.0,2.0,"nut, tobacco, burnt, off notes",2.75,Disappointing,1,1,1,0,0,0,0,0
DAR,U.S.A.,2016,Vietnam,Vietnam,72.0,2.0,"raisins, astringent",3.0,Recommended,1,1,1,0,0,0,0,0
DAR,U.S.A.,2016,Blend,"DUO, batch 002, Ecuador, Costa Rica",70.0,2.0,"floral, licorice, roasty",3.25,Recommended,1,1,1,0,0,0,0,0
Darcis,Belgium,2019,Peru,Piura,72.0,4.0,"muted, creamy, grapes, fatty",3.0,Recommended,1,1,1,1,0,1,0,1
Darcis,Belgium,2019,Vietnam,Mekong Delta,70.0,4.0,"muted, creamy, basic cocoa",3.25,Recommended,1,1,1,1,0,1,0,1
Dark Forest,U.S.A.,2015,Madagascar,Madagascar,70.0,3.0,"sweet, strong sour, acidic",3.0,Recommended,1,1,1,1,0,0,0,2
Dark Forest,U.S.A.,2015,Tanzania,Tanzania,70.0,3.0,"intense, sweet, brownie",3.0,Recommended,1,1,1,1,0,0,0,2
Dark Forest,U.S.A.,2015,Venezuela,Ocumare,70.0,3.0,"roasty, nutty, sweet",3.25,Recommended,1,1,1,1,0,0,0,2
Dark Forest,U.S.A.,2015,Ecuador,Ecuador,70.0,3.0,"bold, floral, rum",3.25,Recommended,1,1,1,1,0,0,0,2
Dark Forest,U.S.A.,2016,Bolivia,Bolivia,75.0,3.0,"mild cherry, fatty",3.25,Recommended,1,1,1,1,0,0,0,2
Davis,U.S.A.,2012,Blend,West Africa,58.0,4.0,"nice melt, odd rubber notes",3.25,Recommended,1,1,1,1,0,1,0,1
Davis,U.S.A.,2013,Ghana,Ghana,70.0,4.0,"vanilla, fatty, basic cocoa",2.5,Disappointing,1,1,1,1,0,1,0,1
Davis,U.S.A.,2013,Dominican Republic,Rainforest,70.0,4.0,"chalky, vanilla, caramel",2.75,Disappointing,1,1,1,1,0,1,0,1
Davis,U.S.A.,2013,Venezuela,Venezuela,70.0,4.0,"fatty, powdery, nut, sl. Burnt",2.75,Disappointing,1,1,1,1,0,1,0,1
De Mendes,Brazil,2015,Brazil,"Nativo, Varzea",72.0,3.0,"texture issues, brownie",3.5,Highly Recommended,1,1,1,1,0,0,0,2
De Mendes,Brazil,2015,Brazil,"Selvagem, Jari",65.0,3.0,"one dimensional, brownie",3.5,Highly Recommended,1,1,1,1,0,0,0,2
De Villiers,South Africa,2016,Uganda,Bundibugyo District,70.0,3.0,"high roast, intense, fatty",2.5,Disappointing,1,1,1,1,0,0,0,2
De Villiers,South Africa,2016,Madagascar,"Sambirano Valley, batch 2477",70.0,3.0,"high roast, fruit",3.0,Recommended,1,1,1,1,0,0,0,2
Dean and Deluca (Belcolade),U.S.A.,2007,Madagascar,Madagascar,66.0,4.0,"sandy, cloying, rich cocoa",2.5,Disappointing,1,1,1,1,1,0,0,1
Dean and Deluca (Belcolade),U.S.A.,2007,Costa Rica,Costa Rica,64.0,4.0,"dark coffee, cocoa",3.0,Recommended,1,1,1,1,1,0,0,1
Dean and Deluca (Belcolade),U.S.A.,2007,Ecuador,Ecuador,71.0,4.0,"cinamon, nutmeg, coffee",3.0,Recommended,1,1,1,1,1,0,0,1
Dean and Deluca (Belcolade),U.S.A.,2007,Ghana,Ghana,60.0,4.0,"nutty, simple, sweet",3.0,Recommended,1,1,1,1,1,0,0,1
Dean and Deluca (Belcolade),U.S.A.,2007,Papua New Guinea,Papua New Guinea,64.0,4.0,"waxy, tobacco, smokey",3.0,Recommended,1,1,1,1,1,0,0,1
Dean and Deluca (Belcolade),U.S.A.,2007,Peru,Peru,64.0,4.0,"mild mint, basic cocoa",3.0,Recommended,1,1,1,1,1,0,0,1
Debauve & Gallais (Michel Cluizel),France,2008,Venezuela,Venezuela,66.0,4.0,"fatty, rich cocoa, roasty",3.75,Highly Recommended,1,1,1,1,1,0,0,1
Debauve & Gallais (Michel Cluizel),France,2009,Papua New Guinea,Papua New Guinea,64.0,4.0,"smokey,chalky,berry,caramel",3.0,Recommended,1,1,1,1,1,0,0,1
Definite,Dominican Republic,2018,Dominican Republic,Elvesia,70.0,2.0,"metallic, dirt/ earthy",2.5,Disappointing,1,1,1,0,0,0,0,0
Definite,Dominican Republic,2018,Dominican Republic,Duarte Province,70.0,2.0,"dirty, floral, unrefined",2.5,Disappointing,1,1,1,0,0,0,0,0
Definite,Dominican Republic,2018,Dominican Republic,Duarte Province,80.0,2.0,"mild bitter, fatty, grassy",3.0,Recommended,1,1,1,0,0,0,0,0
Desbarres,Canada,2016,Tanzania,"Kilombero, batch 41",72.0,2.0,"vanilla, chemical, rubber",2.5,Disappointing,1,1,1,0,0,0,0,0
Desbarres,Canada,2019,Guatemala,"Monte Grande, batch 178",72.0,2.0,"smokey, roasty, acidic, rich",3.0,Recommended,1,1,1,0,0,0,0,0
DeVries,U.S.A.,2007,Costa Rica,Costa Rica,77.0,2.0,"red berry, lingering coffee",3.5,Highly Recommended,1,1,1,0,0,0,0,0
DeVries,U.S.A.,2007,Dominican Republic,Dominican Republic,77.0,2.0,"sticky, woodsy, rum",3.5,Highly Recommended,1,1,1,0,0,0,0,0
DeVries,U.S.A.,2008,Bolivia,Bolivian,80.0,2.0,"intense fruit, bitter ending",2.75,Disappointing,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2011,Madagascar,Sambirano,80.0,2.0,"sandy, flat, hint of berry",2.75,Disappointing,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2011,Venezuela,Mantuano,75.0,2.0,"sticky, very roasty, nutty",2.75,Disappointing,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2011,Dominican Republic,La Red,74.0,2.0,"earthy, tart, sour",3.0,Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2011,Ecuador,Ecuador,70.0,2.0,"grassy, tea, late sour",3.25,Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2012,Bolivia,Bolivia,75.0,2.0,"dry, mint, medicinal",2.75,Disappointing,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2013,Ecuador,"Ecuador, Choc. Garage Exclusive",70.0,2.0,"oily, black pepper, roasty",3.25,Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2013,Ecuador,Camino Verde,76.0,2.0,"butter, floral, rum",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2014,Dominican Republic,Elvesia,74.0,2.0,"mild fruit and spice, roasty",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2015,Bolivia,"Alto Beni, Wild Harvest, Limited Ed.",70.0,2.0,"sticky, rich, cherry",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2016,Vietnam,Tien Giang,78.0,2.0,"tropical berry, intense",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2017,Guatemala,Lanquin Estate,70.0,2.0,"blackberry, raisns",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2017,Brazil,"Fazenda Camboa, Bahia, batch 17009",75.0,2.0,"sticky, roasty nibs, grapes",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2017,Solomon Islands,"Solomon Is.,batch 17158, N.Vela",72.0,2.0,"well defined, creamy, cherry",4.0,Outstanding,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2018,Fiji,"Vanua Levu, Matasawalevu",80.0,2.0,"cocoa, tea, malt",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2019,Madagascar,"Akesson P., Sambirano",72.0,2.0,"sticky, dried fruit, toast, cocoa",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2019,Belize,"Maya Mtn, Toledo",72.0,2.0,"creamy, sticky, dried fruit",4.0,Outstanding,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2020,Blend,"Northerner, Madagascar and Brazil",73.0,2.0,"burnt honey, earthy",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2021,Jamaica,"Bachelor's Hall, batch 20240",75.0,2.0,"sl. bitter, black licorice, dried fig",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Dick Taylor,U.S.A.,2021,Mexico,"Soconusco, Rayen Cacao Co-op, batch 21154",72.0,2.0,"dried fruit, fig, astringent, sticky",4.0,Outstanding,1,1,1,0,0,0,0,0
Diogo Vaz,Sao Tome & Principe,2019,Sao Tome,"Sao Tome, Grand Cru Plantation, amelonado",75.0,4.0,"late cocoa, harsh, off notes",2.5,Disappointing,1,1,1,1,0,1,0,1
Diogo Vaz,Sao Tome & Principe,2019,Sao Tome,"Sao Tome, unroasted, batch UNR-18-003",70.0,4.0,"cocoa, raw, dirty, chemical",2.75,Disappointing,1,1,1,1,0,1,0,1
Diogo Vaz,Sao Tome & Principe,2019,Sao Tome,"Sao Tome, batch OST-18-01",65.0,4.0,"complex, sweet, sour, grassy",3.0,Recommended,1,1,1,1,0,1,0,1
Diogo Vaz,Sao Tome & Principe,2019,Sao Tome,"Sao Tome, batch TRI-18-002, trinitario",75.0,4.0,"bland, fatty, fruit",3.0,Recommended,1,1,1,1,0,1,0,1
Doble & Bignall,U.K.,2014,Panama,"Panama, Raven",72.0,3.0,"mild cherry, earthy",3.25,Recommended,1,1,1,1,0,0,0,2
Doble & Bignall,U.K.,2014,Venezuela,"Puerto Cabello, Mantuano",72.0,3.0,"fatty, rasin, nutty",3.25,Recommended,1,1,1,1,0,0,0,2
Doble & Bignall,U.K.,2014,Nicaragua,Johe,72.0,3.0,"nutty, caramel, toffee",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Doble & Bignall,U.K.,2015,Venezuela,Puerto Cabello,85.0,3.0,"intense, spicy, floral",3.0,Recommended,1,1,1,1,0,0,0,2
Dole (Guittard),U.S.A.,2009,U.S.A.,"O'ahu Island, N. Shore, Waialua Estate",70.0,3.0,"creamy, nutty, fruity",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Dolfin (Belcolade),Belgium,2006,Blend,Noir,70.0,3.0,"acidic, astringent, unpleasant",1.5,Unpleasant,1,1,1,0,0,1,0,2
Dolfin (Belcolade),Belgium,2008,Blend,"Africa, West Africa",88.0,3.0,"sticky, floral",3.0,Recommended,1,1,1,0,0,1,0,0
Domori,Italy,2006,Venezuela,Sur del Lago Classificado,70.0,2.0,"long lasting, fruit",3.0,Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2006,Peru,Apurimac,70.0,2.0,"floral, olive",3.25,Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2006,Venezuela,Carenero Superior,70.0,2.0,"creamy, basic cocoa",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2007,Venezuela,"Ocumare 61, Puertomar",75.0,2.0,"sticky, smoke, ham, earthy",3.25,Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2007,Venezuela,Granella,60.0,2.0,"mild spice, licorice",3.25,Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2007,Madagascar,Madagascar,70.0,2.0,"fruity, basic cocoa",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2007,Madagascar,Madagared,70.0,2.0,"smooth, banana, cocoa",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2007,Indonesia,"Java, Javablond",70.0,2.0,"creamy, smokey, tobacco",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2007,Venezuela,Porcelana,70.0,2.0,"creamy, complex, coffee",4.0,Outstanding,1,1,1,0,0,0,0,0
Domori,Italy,2007,Ecuador,Ecuador,70.0,2.0,"creamy, nuts, woody, cocoa",4.0,Outstanding,1,1,1,0,0,0,0,0
Domori,Italy,2007,Venezuela,"Ocumare 67, Puertofino",70.0,2.0,"creamy, mint, tobacco, olive",4.0,Outstanding,1,1,1,0,0,0,0,0
Domori,Italy,2008,Venezuela,"Carupano, H. San Jose",70.0,2.0,"cucumber, hot spices",3.0,Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2008,Colombia,Teyuna,70.0,2.0,"creamy, woody, earthy",3.0,Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2008,Blend,Blend No. 1,78.0,2.0,"sticky, grassy, coffee",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2008,Blend,Ilblend,70.0,2.0,"sticky, olive",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2010,Venezuela,"Chuao, Hacienda San Jose",70.0,2.0,"subtle, caramel, sour milk",3.0,Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2011,Venezuela,"Canoabo, Hacienda San Jose",70.0,2.0,"smooth, intense, smoke, nut",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2012,Tanzania,Morogoro,70.0,2.0,"sticky, nutty",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2012,Venezuela,Guasare,70.0,2.0,"creamy, coffee, caramel",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2013,Venezuela,"IL100, H. San Jose, batch NDL3A01",100.0,3.0,"smooth, fruit, coffee, bitter",3.0,Recommended,1,1,1,1,0,0,0,0
Domori,Italy,2015,Ecuador,Hacienda Victoria,70.0,2.0,"floral, well developed, creamy",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2015,Venezuela,Ocumare 77,70.0,2.0,"nutty, strawberry, creamy",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Domori,Italy,2018,Tanzania,Tanzania,70.0,2.0,"creamy, sticky, fruit",4.0,Outstanding,1,1,1,0,0,0,0,0
Dormouse,U.K.,2015,Venezuela,"Rio Caribe, Batch 7",70.0,3.0,"burnt rubber, molasses",2.5,Disappointing,1,1,1,1,0,0,0,2
Dormouse,U.K.,2015,Colombia,"Colombia, Batch 9",80.0,3.0,"bitter,molasses,marshmallow",2.75,Disappointing,1,1,1,1,0,0,0,2
Dormouse,U.K.,2015,Madagascar,"Madagascar, Batch 8",77.0,3.0,"fruity, molasses",2.75,Disappointing,1,1,1,1,0,0,0,2
Dormouse,U.K.,2016,Grenada,Non Pariel Estate,75.0,3.0,"licorice, molasses, rubber",2.75,Disappointing,1,1,1,1,0,0,0,2
Dormouse,U.K.,2018,Philippines,"Kablon Farm, batch 242",71.5,3.0,molasses notes from sugar,2.75,Disappointing,1,1,1,1,0,0,0,2
Dormouse,U.K.,2018,Guatemala,"Verapaz, batch 254",72.0,3.0,"near perfect shine, cocoa",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Dormouse,U.K.,2018,Peru,"Piura, batch 274",80.0,2.0,"molasses, fruit",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Dormouse,U.K.,2021,Belize,"Trio Reserve, 2020 h. batch D002",78.0,3.0,molasses notes dominate,3.25,Recommended,1,1,1,1,0,0,0,2
Double Spiral,U.S.A.,2019,Dominican Republic,Oko Caribe,75.0,2.0,"dry, earthy, walnut",2.5,Disappointing,1,1,1,0,0,0,0,0
Double Spiral,U.S.A.,2019,Tanzania,Kokoa Kamili,70.0,2.0,"dry, sour, sweet, mild fruit",2.75,Disappointing,1,1,1,0,0,0,0,0
Double Spiral,U.S.A.,2019,Dominican Republic,Hispaniola,75.0,2.0,"dry, cocoa, grassy, spicy",3.0,Recommended,1,1,1,0,0,0,0,0
Duffy's,U.K.,2010,Ecuador,Star of Ecuador,70.0,3.0,"chalky, bread, dirt",2.5,Disappointing,1,1,1,1,0,0,0,2
Duffy's,U.K.,2010,Panama,Panama,70.0,3.0,caramel and cocoa,3.5,Highly Recommended,1,1,1,1,0,0,0,2
Duffy's,U.K.,2010,Ecuador,"Corazon del Ecuador, Calceta beans",72.0,3.0,"rich cocoa, fruity, strong floral",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Duffy's,U.K.,2010,Peru,Star of Peru,70.0,3.0,"dark forest berry, spice",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Duffy's,U.K.,2011,Panama,"Bocas del Toro, Tierra Oscura",72.0,3.0,"licorice, leathery",3.0,Recommended,1,1,1,1,0,0,0,2
Duffy's,U.K.,2011,Nicaragua,"Nicaliso, Xoco",71.0,3.0,"intense, almond, coffee",3.25,Recommended,1,1,1,1,0,0,0,2
Duffy's,U.K.,2011,Dominican Republic,Dominican Republic,65.0,3.0,"heavy roast, woody, berry",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Duffy's,U.K.,2011,Venezuela,Ocumare,71.0,3.0,intense cocoa,3.5,Highly Recommended,1,1,1,1,0,0,0,2
Duffy's,U.K.,2011,Honduras,"Indio Rojo, Xoco",72.0,3.0,"dried fruit, grapes, sour",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Duffy's,U.K.,2012,Venezuela,Ocumare,72.0,3.0,"creamy, nutty",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Duffy's,U.K.,2014,Nicaragua,"Chuno, Xoco",70.0,4.0,"sandy, full bodied, spicy",3.5,Highly Recommended,1,1,1,1,0,1,0,1
Duffy's,U.K.,2014,Nicaragua,"Rico Rugoso, Xoco",76.0,4.0,"black pepper, rich, intense",3.75,Highly Recommended,1,1,1,1,0,1,0,1
Duffy's,U.K.,2015,Guatemala,"Rio Dulce, Xoco",70.0,4.0,"intense, spicy, butterscotch",4.0,Outstanding,1,1,1,1,0,1,0,1
Duffy's,U.K.,2017,Nigeria,Eti-Oni,70.0,4.0,candy like off flavor,2.75,Disappointing,1,1,1,1,0,1,0,1
Duffy's,U.K.,2018,Guatemala,Mayan Red,80.0,4.0,"intense earthy, cocoa, roasty",3.25,Recommended,1,1,1,1,0,1,0,2
Duffy's,U.K.,2019,Philippines,South Cotabato,70.0,4.0,"cocoa, honey, watery, sweet",3.5,Highly Recommended,1,1,1,1,0,1,0,1
Duffy's,U.K.,2021,Nicaragua,"Juno, batch 201006",70.0,4.0,"fruit, holiday spice",3.5,Highly Recommended,1,1,1,1,0,1,0,1
Dulcinea,U.S.A.,2015,Dominican Republic,"Dominican Republic, batch 1507",70.0,2.0,"coarse, earthy, mild banana",3.25,Recommended,1,1,1,0,0,0,0,0
Durand,France,2012,Madagascar,Madagascar,82.0,3.0,"fatty, muted",2.75,Disappointing,1,1,1,1,0,0,0,2
Durci,U.S.A.,2015,Dominican Republic,Taino Secret,70.0,3.0,"dates, acidic, rich cocoa",3.25,Recommended,1,1,1,1,0,0,0,2
Durci,U.S.A.,2015,Venezuela,"Carenero, Empyrean Sabor",70.0,3.0,"cherry, earthy, tobacco",3.25,Recommended,1,1,1,1,0,0,0,2
Durci,U.S.A.,2015,Peru,"Maranon, Joya Rara",70.0,3.0,"sandy, orange, butterscotch",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Durci,U.S.A.,2015,Venezuela,"Rio Caribe, Tepui Treasure",70.0,3.0,"fatty, roasty, intense brownie",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Durci,U.S.A.,2015,Ecuador,Corona Arriba,70.0,3.0,blackberry and cinnamon,4.0,Outstanding,1,1,1,1,0,0,0,2
Durci,U.S.A.,2018,Peru,Piura Blanco,70.0,3.0,"smoth, dense, grape",4.0,Outstanding,1,1,1,1,0,0,0,2
East Van Roasters,Canada,2014,Peru,"Peru, batch P116",70.0,3.0,"waxy, spicy, tobacco",3.25,Recommended,1,1,1,1,0,0,0,2
East Van Roasters,Canada,2014,Madagascar,"Madagascar, batch M132",70.0,3.0,ultra fruity,3.5,Highly Recommended,1,1,1,1,0,0,0,2
East Van Roasters,Canada,2014,Dominican Republic,"Dominican Republic, batch DR113",70.0,3.0,"spicy, cocoa",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Eau de Rose,Canada,2016,Colombia,Tumaco,70.0,3.0,"dried fruit, strong floral",3.25,Recommended,1,1,1,1,0,0,0,2
Eau de Rose,Canada,2016,Colombia,Arauca,70.0,3.0,"mild, dried fruit, chocolate",3.25,Recommended,1,1,1,1,0,0,0,2
Eclat (Felchlin),U.S.A.,2012,Peru,"Maranon, Good & Evil, w/ nibs",72.0,3.0,"buttery, burlap",2.75,Disappointing,1,1,1,1,0,0,0,2
Eclat (Fruition),U.S.A.,2019,Peru,"NOE, nacional/criollo, batch 1",80.0,2.0,"nutty, almond butter",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Edelmond,Germany,2016,Venezuela,Porcelana,68.0,2.0,"dry, gritty, cardboard, nutty",3.0,Recommended,1,1,1,0,0,0,0,0
